transaction_id,account_id,customer_id,transaction_date,currency_code,amount_original,issue_reason
1032557,4793,4793,2025-02-06,SEK,1255.29,NO_FX_RATE_FOR_DATE_CURRENCY
1011594,4796,4796,2025-02-06,AUD,4176.75,NO_FX_RATE_FOR_DATE_CURRENCY
1042855,4798,4798,2025-02-06,JPY,8739.14,NO_FX_RATE_FOR_DATE_CURRENCY
1002634,4799,4799,2025-02-06,CHF,216.9,NO_FX_RATE_FOR_DATE_CURRENCY
1043827,4801,4801,2025-02-06,BGN,3451.35,NO_FX_RATE_FOR_DATE_CURRENCY
1035515,4805,4805,2025-02-06,JPY,8293.05,NO_FX_RATE_FOR_DATE_CURRENCY
1013788,4808,4808,2025-02-06,CZK,3306.88,NO_FX_RATE_FOR_DATE_CURRENCY
1054572,4811,4811,2025-02-06,CZK,1370.86,NO_FX_RATE_FOR_DATE_CURRENCY
1053441,4812,4812,2025-02-06,PLN,9096.57,NO_FX_RATE_FOR_DATE_CURRENCY
1035374,4813,4813,2025-02-06,RON,9472.86,NO_FX_RATE_FOR_DATE_CURRENCY
1050204,4813,4813,2025-02-06,NOK,50.33,NO_FX_RATE_FOR_DATE_CURRENCY
1009427,4814,4814,2025-02-06,GBP,4510.88,NO_FX_RATE_FOR_DATE_CURRENCY
1048714,4820,4820,2025-02-06,CZK,7442.27,NO_FX_RATE_FOR_DATE_CURRENCY
1042918,4824,4824,2025-02-06,RON,5526.94,NO_FX_RATE_FOR_DATE_CURRENCY
1014285,4833,4833,2025-02-06,CHF,7804.99,NO_FX_RATE_FOR_DATE_CURRENCY
1030210,4838,4838,2025-02-06,CHF,1323.56,NO_FX_RATE_FOR_DATE_CURRENCY
1020730,4845,4845,2025-02-06,RON,7811.96,NO_FX_RATE_FOR_DATE_CURRENCY
1003582,4847,4847,2025-02-06,NOK,4208.62,NO_FX_RATE_FOR_DATE_CURRENCY
1003000,4852,4852,2025-02-06,AUD,8837.17,NO_FX_RATE_FOR_DATE_CURRENCY
1015276,4855,4855,2025-02-06,HUF,9231.63,NO_FX_RATE_FOR_DATE_CURRENCY
1031105,4858,4858,2025-02-06,DKK,9595.98,NO_FX_RATE_FOR_DATE_CURRENCY
1009657,4860,4860,2025-02-06,CHF,6010.66,NO_FX_RATE_FOR_DATE_CURRENCY
1027188,4862,4862,2025-02-06,SEK,1583.8,NO_FX_RATE_FOR_DATE_CURRENCY
1021487,4863,4863,2025-02-06,BGN,4888.3,NO_FX_RATE_FOR_DATE_CURRENCY
1002063,4876,4876,2025-02-06,NOK,4985.34,NO_FX_RATE_FOR_DATE_CURRENCY
1023342,4876,4876,2025-02-06,CZK,4794.78,NO_FX_RATE_FOR_DATE_CURRENCY
1051050,4877,4877,2025-02-06,ISK,5267.98,NO_FX_RATE_FOR_DATE_CURRENCY
1052738,4877,4877,2025-02-06,HUF,1807.7,NO_FX_RATE_FOR_DATE_CURRENCY
1010847,4882,4882,2025-02-06,PLN,3487.58,NO_FX_RATE_FOR_DATE_CURRENCY
1034652,4883,4883,2025-02-06,TRY,1527.68,NO_FX_RATE_FOR_DATE_CURRENCY
1012318,4891,4891,2025-02-06,NOK,7819.02,NO_FX_RATE_FOR_DATE_CURRENCY
1040889,4891,4891,2025-02-06,JPY,2375.55,NO_FX_RATE_FOR_DATE_CURRENCY
1036287,4893,4893,2025-02-06,GBP,4544.06,NO_FX_RATE_FOR_DATE_CURRENCY
1036521,4899,4899,2025-02-06,HUF,9301.74,NO_FX_RATE_FOR_DATE_CURRENCY
1015979,4917,4917,2025-02-06,AUD,333.65,NO_FX_RATE_FOR_DATE_CURRENCY
1025431,4927,4927,2025-02-06,DKK,515.58,NO_FX_RATE_FOR_DATE_CURRENCY
1053053,4929,4929,2025-02-06,GBP,2754.73,NO_FX_RATE_FOR_DATE_CURRENCY
1013263,4931,4931,2025-02-06,CZK,4402.8,NO_FX_RATE_FOR_DATE_CURRENCY
1043990,4948,4948,2025-02-06,SEK,4414.5,NO_FX_RATE_FOR_DATE_CURRENCY
1028046,4954,4954,2025-02-06,ISK,6612.13,NO_FX_RATE_FOR_DATE_CURRENCY
1036950,4956,4956,2025-02-06,DKK,8326.71,NO_FX_RATE_FOR_DATE_CURRENCY
1020162,4983,4983,2025-02-06,CHF,9585.48,NO_FX_RATE_FOR_DATE_CURRENCY
1020697,4983,4983,2025-02-06,HUF,3270.7,NO_FX_RATE_FOR_DATE_CURRENCY
1010146,4985,4985,2025-02-06,SEK,6914.68,NO_FX_RATE_FOR_DATE_CURRENCY
1010309,14,14,2025-02-05,TRY,7669.67,NO_FX_RATE_FOR_DATE_CURRENCY
1043467,17,17,2025-02-05,JPY,666.31,NO_FX_RATE_FOR_DATE_CURRENCY
1023537,21,21,2025-02-05,DKK,3390.19,NO_FX_RATE_FOR_DATE_CURRENCY
1030392,31,31,2025-02-05,PLN,646.55,NO_FX_RATE_FOR_DATE_CURRENCY
1008310,33,33,2025-02-05,TRY,2790.49,NO_FX_RATE_FOR_DATE_CURRENCY
1005117,39,39,2025-02-05,PLN,6095.43,NO_FX_RATE_FOR_DATE_CURRENCY
1039384,41,41,2025-02-05,CZK,5625.98,NO_FX_RATE_FOR_DATE_CURRENCY
1003726,44,44,2025-02-05,AUD,1322.97,NO_FX_RATE_FOR_DATE_CURRENCY
1014650,56,56,2025-02-05,NOK,2275.69,NO_FX_RATE_FOR_DATE_CURRENCY
1023314,59,59,2025-02-05,NOK,980.01,NO_FX_RATE_FOR_DATE_CURRENCY
1021147,76,76,2025-02-05,DKK,8505.97,NO_FX_RATE_FOR_DATE_CURRENCY
1048950,81,81,2025-02-05,RON,294.72,NO_FX_RATE_FOR_DATE_CURRENCY
1008030,82,82,2025-02-05,GBP,955.09,NO_FX_RATE_FOR_DATE_CURRENCY
1050650,84,84,2025-02-05,TRY,4819.97,NO_FX_RATE_FOR_DATE_CURRENCY
1004301,116,116,2025-02-05,BGN,668.5,NO_FX_RATE_FOR_DATE_CURRENCY
1047026,132,132,2025-02-05,RON,7873.43,NO_FX_RATE_FOR_DATE_CURRENCY
1022752,134,134,2025-02-05,ISK,7799.73,NO_FX_RATE_FOR_DATE_CURRENCY
1024895,143,143,2025-02-05,AUD,9545.18,NO_FX_RATE_FOR_DATE_CURRENCY
1030403,145,145,2025-02-05,PLN,4110.22,NO_FX_RATE_FOR_DATE_CURRENCY
1035355,153,153,2025-02-05,SEK,3804.94,NO_FX_RATE_FOR_DATE_CURRENCY
1034178,162,162,2025-02-05,CHF,8839.85,NO_FX_RATE_FOR_DATE_CURRENCY
1040251,168,168,2025-02-05,NOK,1326.26,NO_FX_RATE_FOR_DATE_CURRENCY
1032297,169,169,2025-02-05,NOK,1451.54,NO_FX_RATE_FOR_DATE_CURRENCY
1002120,178,178,2025-02-05,ISK,3300.88,NO_FX_RATE_FOR_DATE_CURRENCY
1038510,179,179,2025-02-05,RON,5420.61,NO_FX_RATE_FOR_DATE_CURRENCY
1052477,180,180,2025-02-05,JPY,3238.79,NO_FX_RATE_FOR_DATE_CURRENCY
1011527,190,190,2025-02-05,RON,4964.08,NO_FX_RATE_FOR_DATE_CURRENCY
1039551,190,190,2025-02-05,SEK,4180.08,NO_FX_RATE_FOR_DATE_CURRENCY
1022590,203,203,2025-02-05,CHF,721.48,NO_FX_RATE_FOR_DATE_CURRENCY
1017619,214,214,2025-02-05,DKK,2452.77,NO_FX_RATE_FOR_DATE_CURRENCY
1038686,215,215,2025-02-05,JPY,5621.74,NO_FX_RATE_FOR_DATE_CURRENCY
1039723,235,235,2025-02-05,JPY,4620.0,NO_FX_RATE_FOR_DATE_CURRENCY
1043457,237,237,2025-02-05,CHF,4990.44,NO_FX_RATE_FOR_DATE_CURRENCY
1010207,243,243,2025-02-05,RON,6852.16,NO_FX_RATE_FOR_DATE_CURRENCY
1020394,243,243,2025-02-05,GBP,5434.97,NO_FX_RATE_FOR_DATE_CURRENCY
1019109,248,248,2025-02-05,DKK,427.4,NO_FX_RATE_FOR_DATE_CURRENCY
1022499,249,249,2025-02-05,AUD,9490.74,NO_FX_RATE_FOR_DATE_CURRENCY
1022359,272,272,2025-02-05,GBP,7046.6,NO_FX_RATE_FOR_DATE_CURRENCY
1027137,280,280,2025-02-05,TRY,3351.5,NO_FX_RATE_FOR_DATE_CURRENCY
1035508,288,288,2025-02-05,JPY,9575.94,NO_FX_RATE_FOR_DATE_CURRENCY
1013855,292,292,2025-02-05,CZK,1969.42,NO_FX_RATE_FOR_DATE_CURRENCY
1044140,293,293,2025-02-05,GBP,1434.66,NO_FX_RATE_FOR_DATE_CURRENCY
1020882,311,311,2025-02-05,CHF,6366.37,NO_FX_RATE_FOR_DATE_CURRENCY
1040528,319,319,2025-02-05,TRY,3435.19,NO_FX_RATE_FOR_DATE_CURRENCY
1036214,321,321,2025-02-05,SEK,9841.09,NO_FX_RATE_FOR_DATE_CURRENCY
1014625,323,323,2025-02-05,NOK,7604.63,NO_FX_RATE_FOR_DATE_CURRENCY
1050877,351,351,2025-02-05,SEK,6245.46,NO_FX_RATE_FOR_DATE_CURRENCY
1010459,354,354,2025-02-05,SEK,4049.08,NO_FX_RATE_FOR_DATE_CURRENCY
1041049,356,356,2025-02-05,NOK,7529.18,NO_FX_RATE_FOR_DATE_CURRENCY
1052452,356,356,2025-02-05,AUD,8458.62,NO_FX_RATE_FOR_DATE_CURRENCY
1001045,362,362,2025-02-05,CZK,6358.33,NO_FX_RATE_FOR_DATE_CURRENCY
1002978,365,365,2025-02-05,ISK,4602.16,NO_FX_RATE_FOR_DATE_CURRENCY
1032936,379,379,2025-02-05,DKK,8713.75,NO_FX_RATE_FOR_DATE_CURRENCY
1009805,387,387,2025-02-05,RON,5711.16,NO_FX_RATE_FOR_DATE_CURRENCY
1023878,397,397,2025-02-05,DKK,231.82,NO_FX_RATE_FOR_DATE_CURRENCY
1037078,402,402,2025-02-05,GBP,3247.74,NO_FX_RATE_FOR_DATE_CURRENCY
1049285,403,403,2025-02-05,HUF,3908.08,NO_FX_RATE_FOR_DATE_CURRENCY
1052515,404,404,2025-02-05,JPY,8045.91,NO_FX_RATE_FOR_DATE_CURRENCY
1043935,410,410,2025-02-05,AUD,8203.42,NO_FX_RATE_FOR_DATE_CURRENCY
1035464,419,419,2025-02-05,CHF,18.64,NO_FX_RATE_FOR_DATE_CURRENCY
1050942,423,423,2025-02-05,NOK,6839.0,NO_FX_RATE_FOR_DATE_CURRENCY
1012294,428,428,2025-02-05,GBP,6689.78,NO_FX_RATE_FOR_DATE_CURRENCY
1027771,430,430,2025-02-05,RON,7246.36,NO_FX_RATE_FOR_DATE_CURRENCY
1020214,444,444,2025-02-05,HUF,1227.61,NO_FX_RATE_FOR_DATE_CURRENCY
1048379,446,446,2025-02-05,CZK,1289.14,NO_FX_RATE_FOR_DATE_CURRENCY
1001227,449,449,2025-02-05,TRY,2876.5,NO_FX_RATE_FOR_DATE_CURRENCY
1048978,463,463,2025-02-05,DKK,9518.67,NO_FX_RATE_FOR_DATE_CURRENCY
1018032,466,466,2025-02-05,CHF,4040.76,NO_FX_RATE_FOR_DATE_CURRENCY
1040904,479,479,2025-02-05,SEK,7875.36,NO_FX_RATE_FOR_DATE_CURRENCY
1035326,482,482,2025-02-05,CHF,7003.29,NO_FX_RATE_FOR_DATE_CURRENCY
1037814,484,484,2025-02-05,PLN,1790.97,NO_FX_RATE_FOR_DATE_CURRENCY
1034001,485,485,2025-02-05,SEK,9741.39,NO_FX_RATE_FOR_DATE_CURRENCY
1031863,488,488,2025-02-05,DKK,709.05,NO_FX_RATE_FOR_DATE_CURRENCY
1005154,503,503,2025-02-05,NOK,8767.18,NO_FX_RATE_FOR_DATE_CURRENCY
1033533,507,507,2025-02-05,RON,5563.74,NO_FX_RATE_FOR_DATE_CURRENCY
1020711,509,509,2025-02-05,ISK,9746.85,NO_FX_RATE_FOR_DATE_CURRENCY
1033280,510,510,2025-02-05,SEK,3678.09,NO_FX_RATE_FOR_DATE_CURRENCY
1001098,514,514,2025-02-05,RON,1797.93,NO_FX_RATE_FOR_DATE_CURRENCY
1040050,519,519,2025-02-05,RON,5666.19,NO_FX_RATE_FOR_DATE_CURRENCY
1027664,534,534,2025-02-05,RON,4414.31,NO_FX_RATE_FOR_DATE_CURRENCY
1038773,538,538,2025-02-05,JPY,8189.11,NO_FX_RATE_FOR_DATE_CURRENCY
1053868,540,540,2025-02-05,DKK,7411.04,NO_FX_RATE_FOR_DATE_CURRENCY
1016186,548,548,2025-02-05,PLN,3063.15,NO_FX_RATE_FOR_DATE_CURRENCY
1030265,561,561,2025-02-05,BGN,6098.94,NO_FX_RATE_FOR_DATE_CURRENCY
1008167,568,568,2025-02-05,SEK,8772.27,NO_FX_RATE_FOR_DATE_CURRENCY
1015996,579,579,2025-02-05,AUD,9222.47,NO_FX_RATE_FOR_DATE_CURRENCY
1042800,580,580,2025-02-05,AUD,418.89,NO_FX_RATE_FOR_DATE_CURRENCY
1041306,601,601,2025-02-05,BGN,7374.83,NO_FX_RATE_FOR_DATE_CURRENCY
1006047,612,612,2025-02-05,RON,7360.28,NO_FX_RATE_FOR_DATE_CURRENCY
1033115,613,613,2025-02-05,HUF,2610.29,NO_FX_RATE_FOR_DATE_CURRENCY
1055264,615,615,2025-02-05,ISK,2974.23,NO_FX_RATE_FOR_DATE_CURRENCY
1016405,636,636,2025-02-05,HUF,5736.95,NO_FX_RATE_FOR_DATE_CURRENCY
1027776,641,641,2025-02-05,AUD,7885.95,NO_FX_RATE_FOR_DATE_CURRENCY
1034542,650,650,2025-02-05,DKK,6279.61,NO_FX_RATE_FOR_DATE_CURRENCY
1046913,650,650,2025-02-05,SEK,9534.89,NO_FX_RATE_FOR_DATE_CURRENCY
1021264,655,655,2025-02-05,TRY,1819.97,NO_FX_RATE_FOR_DATE_CURRENCY
1022320,665,665,2025-02-05,DKK,8291.89,NO_FX_RATE_FOR_DATE_CURRENCY
1031750,667,667,2025-02-05,TRY,8281.36,NO_FX_RATE_FOR_DATE_CURRENCY
1051592,667,667,2025-02-05,ISK,1048.53,NO_FX_RATE_FOR_DATE_CURRENCY
1022897,672,672,2025-02-05,RON,4309.67,NO_FX_RATE_FOR_DATE_CURRENCY
1028495,683,683,2025-02-05,GBP,1123.11,NO_FX_RATE_FOR_DATE_CURRENCY
1027483,686,686,2025-02-05,SEK,8421.42,NO_FX_RATE_FOR_DATE_CURRENCY
1050622,686,686,2025-02-05,NOK,6639.69,NO_FX_RATE_FOR_DATE_CURRENCY
1046117,691,691,2025-02-05,NOK,3793.79,NO_FX_RATE_FOR_DATE_CURRENCY
1024421,692,692,2025-02-05,BGN,2861.43,NO_FX_RATE_FOR_DATE_CURRENCY
1034146,709,709,2025-02-05,GBP,4730.56,NO_FX_RATE_FOR_DATE_CURRENCY
1002069,719,719,2025-02-05,ISK,4477.72,NO_FX_RATE_FOR_DATE_CURRENCY
1031005,719,719,2025-02-05,NOK,8343.65,NO_FX_RATE_FOR_DATE_CURRENCY
1056006,725,725,2025-02-05,SEK,7606.39,NO_FX_RATE_FOR_DATE_CURRENCY
1051823,742,742,2025-02-05,GBP,5092.94,NO_FX_RATE_FOR_DATE_CURRENCY
1004226,743,743,2025-02-05,CZK,3535.82,NO_FX_RATE_FOR_DATE_CURRENCY
1035929,744,744,2025-02-05,GBP,2851.76,NO_FX_RATE_FOR_DATE_CURRENCY
1040310,749,749,2025-02-05,HUF,169.33,NO_FX_RATE_FOR_DATE_CURRENCY
1055184,752,752,2025-02-05,DKK,5387.75,NO_FX_RATE_FOR_DATE_CURRENCY
1007812,753,753,2025-02-05,RON,9387.22,NO_FX_RATE_FOR_DATE_CURRENCY
1004956,755,755,2025-02-05,SEK,2153.71,NO_FX_RATE_FOR_DATE_CURRENCY
1033710,760,760,2025-02-05,CHF,2415.21,NO_FX_RATE_FOR_DATE_CURRENCY
1004415,770,770,2025-02-05,JPY,2296.95,NO_FX_RATE_FOR_DATE_CURRENCY
1046816,770,770,2025-02-05,RON,2944.39,NO_FX_RATE_FOR_DATE_CURRENCY
1037460,777,777,2025-02-05,ISK,8711.6,NO_FX_RATE_FOR_DATE_CURRENCY
1039343,785,785,2025-02-05,CHF,7458.85,NO_FX_RATE_FOR_DATE_CURRENCY
1001683,789,789,2025-02-05,TRY,58.31,NO_FX_RATE_FOR_DATE_CURRENCY
1008771,803,803,2025-02-05,ISK,7031.25,NO_FX_RATE_FOR_DATE_CURRENCY
1008140,806,806,2025-02-05,PLN,4360.65,NO_FX_RATE_FOR_DATE_CURRENCY
1034538,813,813,2025-02-05,CZK,2525.17,NO_FX_RATE_FOR_DATE_CURRENCY
1022829,815,815,2025-02-05,NOK,6371.86,NO_FX_RATE_FOR_DATE_CURRENCY
1010452,816,816,2025-02-05,SEK,1933.68,NO_FX_RATE_FOR_DATE_CURRENCY
1020108,816,816,2025-02-05,PLN,7357.88,NO_FX_RATE_FOR_DATE_CURRENCY
1043636,818,818,2025-02-05,CHF,9206.17,NO_FX_RATE_FOR_DATE_CURRENCY
1017847,849,849,2025-02-05,CHF,1135.37,NO_FX_RATE_FOR_DATE_CURRENCY
1038921,866,866,2025-02-05,TRY,6022.38,NO_FX_RATE_FOR_DATE_CURRENCY
1048231,866,866,2025-02-05,GBP,6612.14,NO_FX_RATE_FOR_DATE_CURRENCY
1016501,870,870,2025-02-05,RON,1014.16,NO_FX_RATE_FOR_DATE_CURRENCY
1039128,872,872,2025-02-05,JPY,5009.98,NO_FX_RATE_FOR_DATE_CURRENCY
1005269,875,875,2025-02-05,JPY,2084.07,NO_FX_RATE_FOR_DATE_CURRENCY
1050582,876,876,2025-02-05,CZK,4103.76,NO_FX_RATE_FOR_DATE_CURRENCY
1029489,888,888,2025-02-05,TRY,9148.08,NO_FX_RATE_FOR_DATE_CURRENCY
1053045,890,890,2025-02-05,TRY,3237.81,NO_FX_RATE_FOR_DATE_CURRENCY
1029754,891,891,2025-02-05,TRY,993.41,NO_FX_RATE_FOR_DATE_CURRENCY
1048362,914,914,2025-02-05,TRY,9486.05,NO_FX_RATE_FOR_DATE_CURRENCY
1005927,928,928,2025-02-05,CHF,8417.63,NO_FX_RATE_FOR_DATE_CURRENCY
1038716,928,928,2025-02-05,SEK,4967.49,NO_FX_RATE_FOR_DATE_CURRENCY
1026090,934,934,2025-02-05,CZK,2064.51,NO_FX_RATE_FOR_DATE_CURRENCY
1049783,934,934,2025-02-05,TRY,1580.11,NO_FX_RATE_FOR_DATE_CURRENCY
1022648,935,935,2025-02-05,TRY,2843.2,NO_FX_RATE_FOR_DATE_CURRENCY
1012696,945,945,2025-02-05,GBP,2443.63,NO_FX_RATE_FOR_DATE_CURRENCY
1037488,953,953,2025-02-05,TRY,4453.79,NO_FX_RATE_FOR_DATE_CURRENCY
1012679,962,962,2025-02-05,HUF,3649.64,NO_FX_RATE_FOR_DATE_CURRENCY
1018485,963,963,2025-02-05,CHF,2998.09,NO_FX_RATE_FOR_DATE_CURRENCY
1001521,966,966,2025-02-05,PLN,9210.9,NO_FX_RATE_FOR_DATE_CURRENCY
1002060,967,967,2025-02-05,NOK,4314.42,NO_FX_RATE_FOR_DATE_CURRENCY
1025620,967,967,2025-02-05,CZK,9538.6,NO_FX_RATE_FOR_DATE_CURRENCY
1045617,977,977,2025-02-05,HUF,940.31,NO_FX_RATE_FOR_DATE_CURRENCY
1019990,985,985,2025-02-05,PLN,4544.39,NO_FX_RATE_FOR_DATE_CURRENCY
1055178,990,990,2025-02-05,CZK,1649.44,NO_FX_RATE_FOR_DATE_CURRENCY
1041043,1013,1013,2025-02-05,JPY,926.97,NO_FX_RATE_FOR_DATE_CURRENCY
1044847,1015,1015,2025-02-05,AUD,154.95,NO_FX_RATE_FOR_DATE_CURRENCY
1001626,1022,1022,2025-02-05,CHF,5967.97,NO_FX_RATE_FOR_DATE_CURRENCY
1018969,1050,1050,2025-02-05,RON,5234.03,NO_FX_RATE_FOR_DATE_CURRENCY
1015023,1063,1063,2025-02-05,JPY,9463.86,NO_FX_RATE_FOR_DATE_CURRENCY
1029278,1074,1074,2025-02-05,SEK,8681.0,NO_FX_RATE_FOR_DATE_CURRENCY
1028842,1075,1075,2025-02-05,ISK,9534.09,NO_FX_RATE_FOR_DATE_CURRENCY
1001097,1097,1097,2025-02-05,PLN,6111.44,NO_FX_RATE_FOR_DATE_CURRENCY
1053038,1098,1098,2025-02-05,ISK,7564.45,NO_FX_RATE_FOR_DATE_CURRENCY
1025332,1104,1104,2025-02-05,PLN,2896.93,NO_FX_RATE_FOR_DATE_CURRENCY
1053238,1110,1110,2025-02-05,GBP,9933.36,NO_FX_RATE_FOR_DATE_CURRENCY
1043609,1116,1116,2025-02-05,DKK,6744.84,NO_FX_RATE_FOR_DATE_CURRENCY
1017334,1118,1118,2025-02-05,GBP,385.12,NO_FX_RATE_FOR_DATE_CURRENCY
1031997,1118,1118,2025-02-05,DKK,1136.56,NO_FX_RATE_FOR_DATE_CURRENCY
1034973,1118,1118,2025-02-05,BGN,4409.08,NO_FX_RATE_FOR_DATE_CURRENCY
1052492,1122,1122,2025-02-05,SEK,1796.28,NO_FX_RATE_FOR_DATE_CURRENCY
1008068,1128,1128,2025-02-05,HUF,8850.16,NO_FX_RATE_FOR_DATE_CURRENCY
1023920,1138,1138,2025-02-05,GBP,686.94,NO_FX_RATE_FOR_DATE_CURRENCY
1004814,1140,1140,2025-02-05,CZK,4840.6,NO_FX_RATE_FOR_DATE_CURRENCY
1006917,1145,1145,2025-02-05,GBP,1776.41,NO_FX_RATE_FOR_DATE_CURRENCY
1004146,1147,1147,2025-02-05,AUD,6899.72,NO_FX_RATE_FOR_DATE_CURRENCY
1045761,1154,1154,2025-02-05,BGN,2893.77,NO_FX_RATE_FOR_DATE_CURRENCY
1029192,1181,1181,2025-02-05,CZK,9849.03,NO_FX_RATE_FOR_DATE_CURRENCY
1031819,1182,1182,2025-02-05,RON,1074.42,NO_FX_RATE_FOR_DATE_CURRENCY
1053481,1183,1183,2025-02-05,TRY,1276.16,NO_FX_RATE_FOR_DATE_CURRENCY
1055803,1185,1185,2025-02-05,PLN,5192.13,NO_FX_RATE_FOR_DATE_CURRENCY
1003086,1191,1191,2025-02-05,DKK,4395.03,NO_FX_RATE_FOR_DATE_CURRENCY
1012132,1193,1193,2025-02-05,DKK,7631.37,NO_FX_RATE_FOR_DATE_CURRENCY
1014571,1193,1193,2025-02-05,AUD,6459.22,NO_FX_RATE_FOR_DATE_CURRENCY
1033907,1194,1194,2025-02-05,AUD,1057.59,NO_FX_RATE_FOR_DATE_CURRENCY
1033973,1201,1201,2025-02-05,CHF,5849.74,NO_FX_RATE_FOR_DATE_CURRENCY
1012691,1208,1208,2025-02-05,GBP,810.32,NO_FX_RATE_FOR_DATE_CURRENCY
1036267,1209,1209,2025-02-05,CZK,4114.69,NO_FX_RATE_FOR_DATE_CURRENCY
1015657,1210,1210,2025-02-05,AUD,2465.89,NO_FX_RATE_FOR_DATE_CURRENCY
1043993,1211,1211,2025-02-05,ISK,8804.16,NO_FX_RATE_FOR_DATE_CURRENCY
1015316,1212,1212,2025-02-05,TRY,8835.06,NO_FX_RATE_FOR_DATE_CURRENCY
1020791,1213,1213,2025-02-05,SEK,2693.0,NO_FX_RATE_FOR_DATE_CURRENCY
1041578,1228,1228,2025-02-05,PLN,173.93,NO_FX_RATE_FOR_DATE_CURRENCY
1022667,1239,1239,2025-02-05,ISK,267.58,NO_FX_RATE_FOR_DATE_CURRENCY
1036907,1251,1251,2025-02-05,GBP,4874.64,NO_FX_RATE_FOR_DATE_CURRENCY
1048507,1266,1266,2025-02-05,PLN,5076.59,NO_FX_RATE_FOR_DATE_CURRENCY
1032893,1273,1273,2025-02-05,SEK,7966.68,NO_FX_RATE_FOR_DATE_CURRENCY
1038131,1293,1293,2025-02-05,DKK,4966.57,NO_FX_RATE_FOR_DATE_CURRENCY
1052425,1296,1296,2025-02-05,RON,9345.3,NO_FX_RATE_FOR_DATE_CURRENCY
1011901,1306,1306,2025-02-05,DKK,5282.06,NO_FX_RATE_FOR_DATE_CURRENCY
1005739,1315,1315,2025-02-05,SEK,1502.26,NO_FX_RATE_FOR_DATE_CURRENCY
1019607,1316,1316,2025-02-05,AUD,5874.99,NO_FX_RATE_FOR_DATE_CURRENCY
1029985,1317,1317,2025-02-05,CHF,9674.95,NO_FX_RATE_FOR_DATE_CURRENCY
1025004,1323,1323,2025-02-05,GBP,3208.0,NO_FX_RATE_FOR_DATE_CURRENCY
1048740,1326,1326,2025-02-05,AUD,3726.45,NO_FX_RATE_FOR_DATE_CURRENCY
1016385,1352,1352,2025-02-05,BGN,5901.95,NO_FX_RATE_FOR_DATE_CURRENCY
1001485,1356,1356,2025-02-05,ISK,5789.16,NO_FX_RATE_FOR_DATE_CURRENCY
1011843,1356,1356,2025-02-05,GBP,6671.65,NO_FX_RATE_FOR_DATE_CURRENCY
1052156,1362,1362,2025-02-05,AUD,1676.79,NO_FX_RATE_FOR_DATE_CURRENCY
1009341,1367,1367,2025-02-05,SEK,6695.88,NO_FX_RATE_FOR_DATE_CURRENCY
1035114,1370,1370,2025-02-05,RON,5010.33,NO_FX_RATE_FOR_DATE_CURRENCY
1056042,1372,1372,2025-02-05,GBP,62.38,NO_FX_RATE_FOR_DATE_CURRENCY
1034145,1388,1388,2025-02-05,AUD,5519.77,NO_FX_RATE_FOR_DATE_CURRENCY
1036322,1391,1391,2025-02-05,AUD,4894.06,NO_FX_RATE_FOR_DATE_CURRENCY
1047136,1397,1397,2025-02-05,DKK,9334.27,NO_FX_RATE_FOR_DATE_CURRENCY
1038706,1401,1401,2025-02-05,GBP,6908.03,NO_FX_RATE_FOR_DATE_CURRENCY
1042077,1403,1403,2025-02-05,DKK,6756.08,NO_FX_RATE_FOR_DATE_CURRENCY
1029186,1404,1404,2025-02-05,AUD,2363.81,NO_FX_RATE_FOR_DATE_CURRENCY
1008553,1407,1407,2025-02-05,CHF,579.46,NO_FX_RATE_FOR_DATE_CURRENCY
1035191,1420,1420,2025-02-05,ISK,5590.8,NO_FX_RATE_FOR_DATE_CURRENCY
1032055,1421,1421,2025-02-05,TRY,8837.99,NO_FX_RATE_FOR_DATE_CURRENCY
1006948,1435,1435,2025-02-05,TRY,9445.51,NO_FX_RATE_FOR_DATE_CURRENCY
1014157,1441,1441,2025-02-05,HUF,5901.94,NO_FX_RATE_FOR_DATE_CURRENCY
1007688,1447,1447,2025-02-05,ISK,1922.36,NO_FX_RATE_FOR_DATE_CURRENCY
1030114,1461,1461,2025-02-05,NOK,5495.8,NO_FX_RATE_FOR_DATE_CURRENCY
1021460,1470,1470,2025-02-05,DKK,6530.14,NO_FX_RATE_FOR_DATE_CURRENCY
1009634,1478,1478,2025-02-05,TRY,3259.07,NO_FX_RATE_FOR_DATE_CURRENCY
1054902,1478,1478,2025-02-05,RON,106.51,NO_FX_RATE_FOR_DATE_CURRENCY
1050239,1487,1487,2025-02-05,CHF,9163.31,NO_FX_RATE_FOR_DATE_CURRENCY
1001491,1488,1488,2025-02-05,CZK,3520.19,NO_FX_RATE_FOR_DATE_CURRENCY
1001349,1494,1494,2025-02-05,CZK,6442.79,NO_FX_RATE_FOR_DATE_CURRENCY
1004512,1504,1504,2025-02-05,BGN,5872.02,NO_FX_RATE_FOR_DATE_CURRENCY
1007647,1507,1507,2025-02-05,CZK,695.01,NO_FX_RATE_FOR_DATE_CURRENCY
1049145,1513,1513,2025-02-05,SEK,2822.3,NO_FX_RATE_FOR_DATE_CURRENCY
1040359,1519,1519,2025-02-05,NOK,9778.05,NO_FX_RATE_FOR_DATE_CURRENCY
1017640,1524,1524,2025-02-05,JPY,9253.03,NO_FX_RATE_FOR_DATE_CURRENCY
