account_id,customer_id,account_opening_date,account_type
1932,1932,2000-12-21,current
1933,1933,2004-01-05,savings
1934,1934,2002-08-14,savings
1935,1935,2011-04-22,current
1936,1936,2007-01-20,savings
1937,1937,2017-10-11,savings
1938,1938,2004-05-02,current
1939,1939,2002-01-19,savings
1940,1940,2014-07-15,current
1941,1941,1996-03-07,savings
1942,1942,2022-06-10,savings
1943,1943,2021-12-26,savings
1944,1944,2022-07-04,current
1945,1945,2006-12-12,current
1946,1946,2004-05-15,current
1947,1947,2001-05-06,current
1948,1948,2007-02-08,current
1949,1949,2000-08-20,current
1950,1950,2015-11-01,savings
1951,1951,2015-06-27,savings
1952,1952,2022-03-27,current
1953,1953,2015-06-07,savings
1954,1954,2013-06-18,current
1955,1955,2023-07-13,current
1956,1956,2015-06-05,savings
1957,1957,2006-02-21,savings
1958,1958,2011-08-23,current
1959,1959,2022-07-20,current
1960,1960,2002-11-10,savings
1961,1961,2010-03-16,savings
1962,1962,2022-09-16,savings
1963,1963,2004-04-04,current
1964,1964,2014-08-23,current
1965,1965,2011-02-21,current
1966,1966,2001-12-24,current
1967,1967,1995-12-23,current
1968,1968,2009-02-06,savings
1969,1969,2014-11-07,current
1970,1970,2012-12-16,current
1971,1971,1997-01-01,current
1972,1972,2006-09-16,savings
1973,1973,1997-02-24,current
1974,1974,1995-09-02,savings
1975,1975,2007-11-15,current
1976,1976,2004-06-11,current
1977,1977,2007-04-16,savings
1978,1978,2020-02-26,savings
1979,1979,1997-04-01,current
1980,1980,1996-04-03,savings
1981,1981,2024-04-05,savings
1982,1982,2021-11-01,savings
1983,1983,1996-07-07,current
1984,1984,2010-10-10,current
1985,1985,1997-10-21,current
1986,1986,2011-11-24,current
1987,1987,2012-11-25,savings
1988,1988,2023-11-09,current
1989,1989,2023-07-02,savings
1990,1990,2008-07-12,current
1991,1991,1997-11-23,current
1992,1992,2015-05-04,savings
1993,1993,1995-01-13,current
1994,1994,2018-03-18,current
1995,1995,2021-05-26,current
1996,1996,1995-06-11,savings
1997,1997,2016-06-18,current
1998,1998,2024-10-10,savings
1999,1999,2018-05-15,savings
2000,2000,1995-09-24,current
2001,2001,2015-11-04,current
2002,2002,2003-12-08,current
2003,2003,1997-11-16,current
2004,2004,2009-12-16,savings
2005,2005,2024-12-13,savings
2006,2006,2011-09-19,current
2007,2007,2016-05-02,current
2008,2008,2003-09-10,current
2009,2009,2012-09-24,savings
2010,2010,2005-10-07,current
2011,2011,2023-10-23,current
2012,2012,2012-08-16,current
2013,2013,2024-12-22,savings
2014,2014,2017-12-08,savings
2015,2015,2016-11-08,current
2016,2016,2019-07-05,savings
2017,2017,2014-01-23,current
2018,2018,2011-01-05,current
2019,2019,2009-05-22,savings
2020,2020,2017-06-27,current
2021,2021,2000-02-07,savings
2022,2022,2006-06-25,savings
2023,2023,2023-08-27,current
2024,2024,1996-09-11,current
2025,2025,1998-03-13,current
2026,2026,2019-03-12,current
2027,2027,1996-12-16,current
2028,2028,2024-07-22,savings
2029,2029,1999-04-16,savings
2030,2030,2000-08-04,savings
2031,2031,1996-12-12,savings
2032,2032,2002-07-24,savings
2033,2033,2021-07-01,current
2034,2034,2011-01-25,savings
2035,2035,1996-11-05,current
2036,2036,2024-10-03,current
2037,2037,2008-10-16,savings
2038,2038,2015-01-23,savings
2039,2039,2004-10-02,savings
2040,2040,2003-02-24,current
2041,2041,1995-02-16,current
2042,2042,2005-01-01,current
2043,2043,2009-05-14,savings
2044,2044,2008-10-01,current
2045,2045,1998-08-22,current
2046,2046,2020-01-02,savings
2047,2047,2005-04-01,current
2048,2048,2011-10-09,current
2049,2049,2011-12-01,savings
2050,2050,2024-11-13,current
2051,2051,1996-12-25,savings
2052,2052,2018-01-15,savings
2053,2053,2020-12-18,current
2054,2054,2017-12-14,current
2055,2055,1999-01-01,savings
2056,2056,1998-04-15,current
2057,2057,2021-10-23,current
2058,2058,2003-06-02,savings
2059,2059,2017-10-12,savings
2060,2060,1999-11-01,savings
2061,2061,1999-01-07,savings
2062,2062,2014-05-19,savings
2063,2063,2014-11-05,savings
2064,2064,2002-05-02,current
2065,2065,2024-09-22,current
2066,2066,2005-08-14,savings
2067,2067,2001-04-11,savings
2068,2068,2014-04-10,savings
2069,2069,2009-04-19,savings
2070,2070,1998-11-22,savings
2071,2071,2006-01-08,current
2072,2072,2017-03-13,savings
2073,2073,2007-03-04,current
2074,2074,1996-12-13,savings
2075,2075,2016-09-16,current
2076,2076,2018-04-26,current
2077,2077,1996-07-25,savings
2078,2078,1997-02-01,savings
2079,2079,2023-03-27,savings
2080,2080,2000-02-07,current
2081,2081,1999-10-09,savings
2082,2082,2015-06-19,savings
2083,2083,2009-03-14,current
2084,2084,2023-07-22,current
2085,2085,2014-12-06,savings
2086,2086,2006-04-13,savings
2087,2087,1998-12-09,savings
2088,2088,2001-11-08,savings
2089,2089,2023-07-08,savings
2090,2090,2005-02-08,savings
2091,2091,2003-05-11,savings
2092,2092,2007-05-04,current
2093,2093,2017-07-01,current
2094,2094,2020-02-01,current
2095,2095,2023-03-10,current
2096,2096,2021-06-05,savings
2097,2097,2005-08-26,savings
2098,2098,2011-07-13,current
2099,2099,2004-12-21,current
2100,2100,2002-08-13,savings
2101,2101,2013-03-03,savings
2102,2102,1997-04-06,current
2103,2103,2012-12-08,current
2104,2104,2022-06-14,current
2105,2105,2024-04-03,current
2106,2106,2015-01-17,savings
2107,2107,2017-07-09,savings
2108,2108,2005-08-28,savings
2109,2109,2013-04-19,current
2110,2110,2009-06-15,savings
2111,2111,2011-09-18,current
2112,2112,1996-09-28,savings
2113,2113,2022-12-09,current
2114,2114,2012-07-16,current
2115,2115,2018-07-06,savings
2116,2116,2021-01-14,savings
2117,2117,2020-11-27,savings
2118,2118,2019-01-11,current
2119,2119,2014-01-11,current
2120,2120,1998-08-12,current
2121,2121,2023-05-21,savings
2122,2122,2017-04-11,current
2123,2123,2001-02-10,savings
2124,2124,2002-01-14,current
2125,2125,2007-04-18,savings
2126,2126,2008-12-06,current
2127,2127,2011-11-20,savings
2128,2128,2019-12-07,savings
2129,2129,2013-03-07,current
2130,2130,2022-10-18,current
2131,2131,1999-08-26,current
2132,2132,2022-10-09,current
2133,2133,1995-11-04,savings
2134,2134,2005-07-15,current
2135,2135,2002-07-25,savings
2136,2136,2024-12-03,current
2137,2137,2006-08-21,current
2138,2138,2020-12-06,savings
2139,2139,2022-05-16,current
2140,2140,2003-01-10,current
2141,2141,2000-12-21,current
2142,2142,2002-10-27,current
2143,2143,2006-05-02,current
2144,2144,2014-04-19,current
2145,2145,2012-09-22,savings
2146,2146,2009-06-22,savings
2147,2147,2006-08-25,current
2148,2148,2023-02-03,savings
2149,2149,2000-07-26,current
2150,2150,1996-08-24,current
2151,2151,2010-12-05,current
2152,2152,1999-03-16,savings
2153,2153,2003-10-10,savings
2154,2154,2013-05-19,current
2155,2155,2000-09-15,current
2156,2156,1995-08-01,current
2157,2157,2000-01-23,savings
2158,2158,2006-07-24,savings
2159,2159,1999-12-18,current
2160,2160,1995-11-26,current
2161,2161,2018-04-05,current
2162,2162,2023-07-10,current
2163,2163,1999-07-23,savings
2164,2164,2007-02-02,savings
2165,2165,2000-08-08,savings
2166,2166,2018-02-10,savings
2167,2167,1996-05-22,current
2168,2168,1998-09-11,savings
2169,2169,2002-12-14,current
2170,2170,2021-10-16,savings
2171,2171,2001-03-13,savings
2172,2172,1995-12-07,savings
2173,2173,1998-09-28,current
2174,2174,1997-08-07,savings
2175,2175,2005-05-11,savings
2176,2176,2022-01-08,savings
2177,2177,2015-12-07,savings
2178,2178,2012-03-05,savings
2179,2179,2002-09-01,savings
2180,2180,2002-10-28,current
2181,2181,2013-10-24,current
2182,2182,2008-06-03,current
2183,2183,2016-12-26,current
2184,2184,2003-07-12,savings
2185,2185,2006-10-04,current
2186,2186,2002-03-26,current
2187,2187,2008-01-10,current
2188,2188,2001-02-06,savings
2189,2189,2007-01-26,savings
2190,2190,2016-05-09,savings
2191,2191,2022-10-23,current
2192,2192,2014-01-05,current
2193,2193,2015-10-06,savings
2194,2194,2023-03-18,savings
2195,2195,2008-08-03,current
2196,2196,2000-11-12,current
2197,2197,2007-11-18,savings
2198,2198,2013-10-12,savings
2199,2199,2017-12-09,current
2200,2200,2014-09-15,savings
2201,2201,1999-02-26,savings
2202,2202,2018-08-21,savings
2203,2203,1995-04-24,savings
2204,2204,2004-12-17,savings
2205,2205,2001-06-07,current
2206,2206,2019-11-08,current
2207,2207,2020-04-18,savings
2208,2208,1999-07-11,current
2209,2209,2008-08-24,current
2210,2210,2020-12-18,savings
2211,2211,1998-12-01,savings
2212,2212,2008-07-18,current
2213,2213,2024-08-05,current
2214,2214,2015-08-08,current
2215,2215,1997-08-08,savings
2216,2216,2022-03-05,savings
2217,2217,2015-01-18,current
2218,2218,1996-12-28,savings
2219,2219,2019-05-12,current
2220,2220,2012-05-01,savings
2221,2221,1998-12-01,savings
2222,2222,2022-06-14,savings
2223,2223,2007-07-22,current
2224,2224,2005-08-12,savings
2225,2225,2010-08-01,savings
2226,2226,2014-12-01,savings
2227,2227,2004-11-24,savings
2228,2228,2004-11-28,savings
2229,2229,2008-02-06,current
2230,2230,1996-06-28,savings
2231,2231,2003-03-24,savings
2232,2232,2010-06-27,current
2233,2233,1995-05-20,savings
2234,2234,2009-09-28,savings
2235,2235,1997-08-18,savings
2236,2236,1998-03-12,savings
2237,2237,2023-12-26,current
2238,2238,1999-01-02,savings
2239,2239,2015-03-21,savings
2240,2240,2008-01-02,savings
2241,2241,2001-08-06,savings
2242,2242,2018-06-23,current
2243,2243,2001-06-09,savings
2244,2244,2024-09-24,savings
2245,2245,2003-06-17,current
2246,2246,2001-02-16,savings
2247,2247,2023-01-07,current
2248,2248,2001-03-21,savings
2249,2249,2000-05-19,current
2250,2250,1998-09-06,current
2251,2251,2023-11-12,current
2252,2252,2019-07-08,current
2253,2253,1995-01-12,savings
2254,2254,2003-04-23,savings
2255,2255,1995-07-12,current
2256,2256,2017-02-13,current
2257,2257,2019-03-14,current
2258,2258,2006-10-08,savings
2259,2259,2014-06-17,current
2260,2260,1996-07-20,savings
2261,2261,2020-01-06,savings
2262,2262,2009-10-19,current
2263,2263,1998-08-12,current
2264,2264,2001-07-22,savings
2265,2265,2007-03-12,current
2266,2266,2017-02-21,current
2267,2267,2022-05-03,savings
2268,2268,2011-11-23,current
2269,2269,2009-03-01,current
2270,2270,1998-10-14,savings
2271,2271,2006-07-27,current
2272,2272,2020-07-25,current
2273,2273,2022-04-22,savings
2274,2274,2010-08-18,current
2275,2275,1998-12-11,savings
2276,2276,1997-12-23,current
2277,2277,1997-11-26,savings
2278,2278,2020-11-22,savings
2279,2279,2021-09-21,current
2280,2280,2017-11-26,savings
2281,2281,2003-08-11,current
2282,2282,2008-09-02,savings
2283,2283,2018-04-08,current
2284,2284,2016-09-18,savings
2285,2285,1999-12-03,savings
2286,2286,2020-04-15,current
2287,2287,2009-08-26,current
2288,2288,1996-05-18,savings
2289,2289,2002-02-13,savings
2290,2290,2005-12-23,savings
2291,2291,2018-07-15,savings
2292,2292,2004-06-18,savings
2293,2293,2005-08-03,savings
2294,2294,2010-08-05,savings
2295,2295,2001-04-09,savings
2296,2296,2008-08-19,current
2297,2297,1998-11-06,current
2298,2298,2000-10-11,current
2299,2299,2014-01-14,current
2300,2300,2000-04-13,savings
2301,2301,2008-01-03,savings
2302,2302,1998-10-01,current
2303,2303,2000-05-16,savings
2304,2304,2000-02-17,savings
2305,2305,1996-10-17,current
2306,2306,1999-03-12,current
2307,2307,2022-07-20,current
2308,2308,2011-05-02,savings
2309,2309,2015-05-11,savings
2310,2310,2014-03-25,current
2311,2311,2003-02-22,current
2312,2312,2008-05-06,current
2313,2313,2023-05-01,current
2314,2314,2022-12-18,savings
2315,2315,2018-10-28,current
2316,2316,2015-03-09,savings
2317,2317,2012-06-11,current
2318,2318,2003-11-11,savings
2319,2319,2010-01-14,savings
2320,2320,2003-11-17,current
2321,2321,2008-10-01,savings
2322,2322,2001-06-01,current
2323,2323,2004-03-10,current
2324,2324,2015-02-27,current
2325,2325,1996-05-28,savings
2326,2326,2023-10-10,current
2327,2327,2023-04-25,savings
2328,2328,2011-12-19,current
2329,2329,1996-04-07,savings
2330,2330,2002-01-27,current
2331,2331,2024-01-26,current
2332,2332,2020-01-16,savings
2333,2333,2008-02-01,savings
2334,2334,2004-08-19,savings
2335,2335,2005-03-15,current
2336,2336,2015-09-12,savings
2337,2337,2011-07-21,savings
2338,2338,2011-02-01,savings
2339,2339,1997-11-15,savings
2340,2340,2000-04-11,current
2341,2341,2013-03-09,savings
2342,2342,2010-03-17,savings
2343,2343,2007-05-08,current
2344,2344,2022-05-25,current
2345,2345,2010-09-15,current
2346,2346,2020-10-02,savings
2347,2347,2022-04-24,savings
2348,2348,1999-07-20,savings
2349,2349,2022-05-26,savings
2350,2350,1998-01-25,savings
2351,2351,2016-06-08,current
2352,2352,2021-04-13,savings
2353,2353,2013-10-04,savings
2354,2354,2017-06-24,savings
2355,2355,2021-02-22,savings
2356,2356,2000-01-05,savings
2357,2357,2018-05-14,savings
2358,2358,2016-01-04,current
2359,2359,2021-06-27,current
2360,2360,2005-05-28,current
2361,2361,2004-03-16,current
2362,2362,1999-03-03,current
2363,2363,2021-10-21,current
2364,2364,1997-04-19,savings
2365,2365,2005-11-21,savings
2366,2366,2016-07-04,current
2367,2367,2016-12-23,current
2368,2368,2019-11-12,savings
2369,2369,1996-03-21,savings
2370,2370,2017-07-28,current
2371,2371,2020-02-10,current
2372,2372,2023-07-06,current
2373,2373,2018-05-02,savings
2374,2374,2010-12-28,current
2375,2375,2024-04-03,current
2376,2376,2010-01-08,current
2377,2377,2010-03-13,current
2378,2378,2007-04-28,savings
2379,2379,2000-06-07,current
2380,2380,2013-03-04,savings
2381,2381,1995-03-04,savings
2382,2382,2016-12-02,current
2383,2383,2002-06-23,current
2384,2384,1995-01-04,savings
2385,2385,1997-02-11,savings
2386,2386,2017-10-10,savings
2387,2387,2012-01-07,savings
2388,2388,2020-05-08,savings
2389,2389,2014-03-26,current
2390,2390,2024-12-15,current
2391,2391,2012-05-16,current
2392,2392,2012-09-21,savings
2393,2393,1999-11-07,savings
2394,2394,1997-03-09,savings
2395,2395,2011-07-25,savings
2396,2396,2011-10-09,current
2397,2397,2005-09-25,current
2398,2398,2014-08-06,savings
2399,2399,2007-02-01,savings
2400,2400,1997-05-14,current
2401,2401,2014-02-25,current
2402,2402,2007-06-27,current
2403,2403,1999-08-03,savings
2404,2404,2013-07-20,current
2405,2405,2021-06-02,savings
2406,2406,2017-10-17,current
2407,2407,2000-06-18,current
2408,2408,2002-12-18,current
2409,2409,2001-03-05,savings
2410,2410,1996-09-21,savings
2411,2411,2023-08-26,current
2412,2412,2019-09-22,savings
2413,2413,2002-05-12,current
2414,2414,2012-05-26,savings
2415,2415,2021-12-15,current
2416,2416,2006-01-03,savings
2417,2417,2023-05-18,savings
2418,2418,2015-12-24,current
2419,2419,2023-07-14,current
2420,2420,1997-05-05,savings
2421,2421,2002-12-02,current
2422,2422,2013-03-19,current
2423,2423,2003-04-19,current
2424,2424,2018-05-08,current
2425,2425,2002-03-25,savings
2426,2426,2008-08-08,current
2427,2427,2008-07-14,savings
2428,2428,2006-07-22,savings
2429,2429,2000-06-11,savings
2430,2430,2009-09-22,savings
2431,2431,2020-08-04,current
2432,2432,2005-02-21,savings
2433,2433,2003-03-26,current
2434,2434,2001-01-24,current
2435,2435,2005-01-22,savings
2436,2436,2009-06-18,current
2437,2437,2003-08-14,savings
2438,2438,2017-07-16,current
2439,2439,2016-08-05,current
2440,2440,2015-11-03,current
2441,2441,2022-02-28,savings
2442,2442,2002-12-21,savings
2443,2443,2021-10-14,savings
2444,2444,1999-12-03,current
2445,2445,2005-08-08,savings
2446,2446,2013-11-20,current
2447,2447,2018-08-20,current
2448,2448,2016-10-14,current
2449,2449,2012-03-01,current
2450,2450,2015-02-28,savings
2451,2451,2021-09-06,savings
2452,2452,2017-10-27,current
2453,2453,1995-11-13,current
2454,2454,2005-08-15,current
2455,2455,2001-11-22,savings
2456,2456,2001-03-20,current
2457,2457,2016-08-15,savings
2458,2458,2013-02-01,savings
2459,2459,2020-11-23,savings
2460,2460,1998-02-19,current
2461,2461,2018-09-19,savings
2462,2462,2000-05-12,savings
2463,2463,2013-01-18,savings
2464,2464,1997-10-08,savings
2465,2465,2012-10-04,savings
2466,2466,1997-04-24,current
2467,2467,2023-05-22,current
2468,2468,2024-02-09,savings
2469,2469,1998-02-09,current
2470,2470,2015-07-21,savings
2471,2471,2009-05-08,current
2472,2472,2004-05-02,current
2473,2473,2003-11-05,savings
2474,2474,2024-08-22,savings
2475,2475,1998-07-18,current
2476,2476,2022-07-03,current
2477,2477,2024-01-23,current
2478,2478,2016-06-17,savings
2479,2479,2001-02-18,savings
2480,2480,2017-04-19,current
2481,2481,2012-12-14,savings
2482,2482,2012-07-01,current
2483,2483,1996-01-16,savings
2484,2484,2011-07-03,savings
2485,2485,2021-11-26,savings
2486,2486,2003-08-25,current
2487,2487,2004-09-06,current
2488,2488,2014-07-23,current
2489,2489,2017-06-11,savings
2490,2490,2010-03-27,savings
2491,2491,2022-07-02,current
2492,2492,1996-07-27,current
2493,2493,2022-01-27,savings
2494,2494,2024-03-27,savings
2495,2495,2020-04-22,savings
2496,2496,1998-06-09,savings
2497,2497,2014-04-12,savings
2498,2498,1996-01-17,savings
2499,2499,2002-12-03,current
2500,2500,2007-02-26,savings
2501,2501,2002-03-01,current
2502,2502,2006-12-18,savings
2503,2503,2021-03-25,savings
2504,2504,2016-05-20,current
2505,2505,2002-06-24,savings
2506,2506,2000-03-16,current
2507,2507,2012-06-02,current
2508,2508,2023-04-09,current
2509,2509,2007-07-25,savings
2510,2510,1996-12-17,current
2511,2511,2020-08-12,current
2512,2512,2021-04-10,savings
2513,2513,2002-09-02,current
2514,2514,2008-02-17,current
2515,2515,2021-07-21,savings
2516,2516,2024-07-13,current
2517,2517,2003-03-04,savings
2518,2518,2022-09-27,current
2519,2519,2015-11-25,savings
2520,2520,2018-03-15,current
2521,2521,2007-04-06,current
2522,2522,2021-06-04,savings
2523,2523,1999-06-17,current
2524,2524,2013-12-01,current
2525,2525,2007-03-24,current
2526,2526,2023-12-03,savings
2527,2527,2006-03-01,savings
2528,2528,2005-02-24,savings
2529,2529,2002-04-19,current
2530,2530,1995-06-13,savings
2531,2531,2024-08-19,current
2532,2532,2023-04-09,savings
2533,2533,2015-03-20,savings
2534,2534,2002-10-10,savings
2535,2535,2005-10-06,savings
2536,2536,2002-12-20,current
2537,2537,2015-08-03,savings
2538,2538,1996-12-20,current
2539,2539,2003-07-25,savings
2540,2540,2001-09-18,current
2541,2541,2013-09-01,current
2542,2542,2012-11-17,savings
2543,2543,1999-05-06,current
2544,2544,2003-09-07,current
2545,2545,1999-04-22,savings
2546,2546,2019-04-04,savings
2547,2547,2002-12-20,savings
2548,2548,2020-04-01,current
2549,2549,2003-10-01,savings
2550,2550,1999-09-24,savings
2551,2551,2009-03-28,current
2552,2552,1998-03-24,savings
2553,2553,2016-08-12,savings
2554,2554,2010-08-19,current
2555,2555,2012-11-15,savings
2556,2556,2002-10-20,current
2557,2557,2002-02-18,savings
2558,2558,2008-11-20,current
2559,2559,2005-05-20,current
2560,2560,2013-02-02,savings
2561,2561,2014-10-06,savings
2562,2562,2001-03-07,current
2563,2563,2003-07-16,current
2564,2564,2024-10-21,current
2565,2565,2006-05-13,savings
2566,2566,2006-01-21,current
2567,2567,2019-04-14,current
2568,2568,2013-03-25,savings
2569,2569,2004-02-18,savings
2570,2570,2010-05-19,current
2571,2571,2001-11-13,current
2572,2572,2022-09-04,current
2573,2573,2008-01-01,savings
2574,2574,1995-10-07,savings
2575,2575,1995-03-20,current
2576,2576,2004-03-12,savings
2577,2577,2024-07-20,savings
2578,2578,1999-10-19,savings
2579,2579,2002-08-14,savings
2580,2580,2011-02-06,savings
2581,2581,2000-04-04,savings
2582,2582,1998-09-16,current
2583,2583,2019-08-16,current
2584,2584,1995-03-23,savings
2585,2585,2008-10-19,current
2586,2586,2010-02-08,current
2587,2587,2010-08-16,current
2588,2588,2006-01-14,savings
2589,2589,2003-09-18,savings
2590,2590,2013-09-23,current
2591,2591,1995-06-23,current
2592,2592,2015-03-07,current
2593,2593,2000-11-21,current
2594,2594,2014-02-03,current
2595,2595,2023-06-15,current
2596,2596,2005-09-09,savings
2597,2597,1995-04-28,current
2598,2598,2014-11-06,savings
2599,2599,1996-08-18,current
2600,2600,2015-01-08,current
2601,2601,1995-09-21,current
2602,2602,2009-08-13,savings
2603,2603,2011-04-06,savings
2604,2604,2022-01-19,current
2605,2605,2002-10-26,savings
2606,2606,2006-11-18,savings
2607,2607,2010-08-19,savings
2608,2608,2015-07-23,current
2609,2609,2020-05-11,current
2610,2610,2019-02-22,current
2611,2611,2012-07-10,savings
2612,2612,2001-03-20,savings
2613,2613,2017-11-16,current
2614,2614,2006-04-16,current
2615,2615,2015-08-15,savings
2616,2616,2011-10-27,current
2617,2617,2021-07-27,current
2618,2618,2016-05-27,current
2619,2619,2015-07-27,current
2620,2620,2010-08-06,savings
2621,2621,2006-10-06,current
2622,2622,1996-10-03,current
2623,2623,2008-07-02,savings
2624,2624,2021-11-03,savings
2625,2625,2018-05-26,current
2626,2626,1999-11-06,current
2627,2627,2021-02-10,savings
2628,2628,2024-01-02,current
2629,2629,2003-11-28,savings
2630,2630,2003-06-27,current
2631,2631,2024-10-10,current
2632,2632,1996-07-13,current
2633,2633,2014-06-02,current
2634,2634,2023-01-02,current
2635,2635,2024-01-23,current
2636,2636,2006-12-09,savings
2637,2637,2002-12-21,savings
2638,2638,2003-03-02,current
2639,2639,1999-04-12,savings
2640,2640,2002-05-13,savings
2641,2641,2017-11-19,savings
2642,2642,2022-07-19,current
2643,2643,2003-12-27,savings
2644,2644,2005-05-18,savings
2645,2645,2016-10-20,savings
2646,2646,2007-11-07,current
2647,2647,2023-05-07,current
2648,2648,2014-10-15,savings
2649,2649,2022-06-28,current
2650,2650,2006-09-12,current
2651,2651,2019-05-05,current
2652,2652,1998-12-13,current
2653,2653,2014-10-27,savings
2654,2654,1999-08-24,current
2655,2655,2001-06-11,savings
2656,2656,2002-05-08,savings
2657,2657,2023-07-02,current
2658,2658,2010-08-01,current
2659,2659,1995-03-20,current
2660,2660,2015-04-05,savings
2661,2661,2023-10-11,current
2662,2662,2008-09-09,current
2663,2663,2013-10-19,current
2664,2664,2010-12-23,savings
2665,2665,1998-03-08,current
2666,2666,2000-06-19,savings
2667,2667,2020-02-06,current
2668,2668,2001-12-10,current
2669,2669,1995-11-17,current
2670,2670,2021-12-25,current
2671,2671,2004-05-21,savings
2672,2672,2012-10-02,savings
2673,2673,2009-06-22,savings
2674,2674,2003-08-04,savings
2675,2675,1999-10-24,current
2676,2676,2005-07-08,savings
2677,2677,2002-07-22,current
2678,2678,2006-07-26,savings
2679,2679,2006-11-24,savings
2680,2680,2017-06-08,current
2681,2681,2001-11-24,current
2682,2682,2023-04-20,current
2683,2683,1999-01-02,savings
2684,2684,2018-02-05,savings
2685,2685,2014-03-08,current
2686,2686,2016-08-18,savings
2687,2687,2012-11-24,current
2688,2688,2009-11-23,current
2689,2689,1996-01-28,current
2690,2690,2012-05-26,savings
2691,2691,2008-05-07,current
2692,2692,2021-11-13,current
2693,2693,2018-01-15,current
2694,2694,2006-04-10,savings
2695,2695,2010-07-09,savings
2696,2696,2011-12-08,current
2697,2697,2023-11-14,savings
2698,2698,2016-09-01,savings
2699,2699,2002-12-09,savings
2700,2700,2006-05-20,savings
2701,2701,2021-03-25,savings
2702,2702,2001-10-26,savings
2703,2703,1995-02-19,savings
2704,2704,2003-04-02,current
2705,2705,2022-09-13,savings
2706,2706,2016-05-01,current
2707,2707,2009-12-21,current
2708,2708,2017-07-03,savings
2709,2709,1996-02-19,current
2710,2710,2010-08-05,current
2711,2711,2021-11-25,current
2712,2712,2020-09-28,current
2713,2713,2017-03-15,savings
2714,2714,2002-08-22,savings
2715,2715,2005-01-14,current
2716,2716,2014-12-02,current
2717,2717,2007-01-02,current
2718,2718,2011-05-20,savings
2719,2719,2019-04-11,current
2720,2720,2004-12-12,savings
2721,2721,2005-07-25,savings
2722,2722,2015-05-09,current
2723,2723,2018-12-18,current
2724,2724,2016-12-21,savings
2725,2725,1998-06-01,current
2726,2726,2001-04-19,current
2727,2727,2018-09-04,current
2728,2728,2013-07-19,savings
2729,2729,1998-04-18,current
2730,2730,2014-08-10,savings
2731,2731,2024-04-25,current
2732,2732,2003-11-02,savings
2733,2733,2007-05-08,savings
2734,2734,2009-07-26,current
2735,2735,2014-10-11,savings
2736,2736,2004-01-26,current
2737,2737,2012-02-26,current
2738,2738,2012-06-27,current
2739,2739,2016-09-07,current
2740,2740,2016-06-14,current
2741,2741,2021-08-08,current
2742,2742,1996-03-01,savings
2743,2743,2010-11-09,savings
2744,2744,2003-01-16,current
2745,2745,2012-09-19,savings
2746,2746,1996-12-20,current
2747,2747,2012-11-16,current
2748,2748,2005-06-18,savings
2749,2749,2022-04-09,savings
2750,2750,1996-12-24,current
2751,2751,1998-03-23,current
2752,2752,2014-08-18,current
2753,2753,2000-04-22,current
2754,2754,2002-12-05,savings
2755,2755,2001-08-21,savings
2756,2756,2021-05-16,current
2757,2757,1997-01-09,savings
2758,2758,2003-07-07,savings
2759,2759,2018-01-05,savings
2760,2760,2013-04-02,savings
2761,2761,2021-06-22,current
2762,2762,2016-11-11,current
2763,2763,2021-04-24,current
2764,2764,1995-12-22,savings
2765,2765,2017-08-15,savings
2766,2766,2023-01-12,current
2767,2767,2005-03-12,current
2768,2768,2023-06-01,current
2769,2769,2003-08-01,current
2770,2770,2004-05-09,savings
2771,2771,2024-09-22,current
2772,2772,1996-09-28,current
2773,2773,2019-05-21,current
2774,2774,2021-12-08,savings
2775,2775,2022-04-07,savings
2776,2776,1995-09-22,current
2777,2777,1998-02-22,savings
2778,2778,2001-11-07,savings
2779,2779,2021-08-07,current
2780,2780,2012-04-02,current
2781,2781,1996-08-22,savings
2782,2782,2008-06-21,current
2783,2783,2017-08-18,savings
2784,2784,2018-03-07,savings
2785,2785,1995-01-21,savings
2786,2786,2016-11-24,savings
2787,2787,2021-06-27,current
2788,2788,2012-03-23,current
2789,2789,2003-10-13,current
2790,2790,1996-09-03,current
2791,2791,2006-01-28,savings
2792,2792,2013-11-15,savings
2793,2793,2018-09-28,savings
2794,2794,2010-10-03,savings
2795,2795,2002-03-02,current
2796,2796,1995-09-26,savings
2797,2797,1998-07-21,savings
2798,2798,2004-04-02,current
2799,2799,2003-11-28,current
2800,2800,2009-08-07,savings
2801,2801,2020-10-18,savings
2802,2802,2009-12-26,current
2803,2803,2019-02-07,current
2804,2804,2017-12-27,current
2805,2805,2016-12-11,savings
2806,2806,2004-05-07,savings
2807,2807,1996-09-20,savings
2808,2808,2006-04-07,current
2809,2809,2023-06-17,current
2810,2810,2019-05-08,current
2811,2811,2022-05-17,savings
2812,2812,2024-01-14,savings
2813,2813,2013-02-07,current
2814,2814,2013-05-24,current
2815,2815,2003-01-03,current
2816,2816,2003-04-24,savings
2817,2817,1997-02-17,savings
2818,2818,2003-10-09,current
2819,2819,1998-03-14,current
2820,2820,2006-09-06,savings
2821,2821,2012-10-06,current
2822,2822,2005-04-01,current
2823,2823,2000-11-16,current
2824,2824,2021-06-17,savings
2825,2825,2023-02-24,savings
2826,2826,2007-11-14,savings
2827,2827,2004-12-01,savings
2828,2828,2006-04-23,savings
2829,2829,2004-02-08,savings
2830,2830,2022-04-22,savings
2831,2831,2000-01-26,current
2832,2832,1999-11-02,current
2833,2833,1995-05-17,savings
