account_id,customer_id,branch_id,account_type,account_opening_date
2551,2551,31,current,2009-03-28
2552,2552,38,savings,1998-03-24
2552,2552,38,savings,1998-03-24
2553,2553,19,savings,2016-08-12
2553,2553,19,savings,2016-08-12
2554,2554,1,current,2010-08-19
2554,2554,1,current,2010-08-19
2555,2555,77,savings,2012-11-15
2555,2555,77,savings,2012-11-15
2556,2556,50,current,2002-10-20
2556,2556,50,current,2002-10-20
2557,2557,98,savings,2002-02-18
2557,2557,98,savings,2002-02-18
2558,2558,58,current,2008-11-20
2558,2558,58,current,2008-11-20
2559,2559,81,current,2005-05-20
2559,2559,81,current,2005-05-20
2560,2560,32,savings,2013-02-02
2560,2560,32,savings,2013-02-02
2561,2561,49,savings,2014-10-06
2561,2561,49,savings,2014-10-06
2562,2562,98,current,2001-03-07
2562,2562,98,current,2001-03-07
2563,2563,97,current,2003-07-16
2563,2563,97,current,2003-07-16
2564,2564,92,current,2024-10-21
2564,2564,92,current,2024-10-21
2565,2565,44,savings,2006-05-13
2565,2565,44,savings,2006-05-13
2566,2566,29,current,2006-01-21
2566,2566,29,current,2006-01-21
2567,2567,88,current,2019-04-14
2567,2567,88,current,2019-04-14
2568,2568,48,savings,2013-03-25
2568,2568,48,savings,2013-03-25
2569,2569,80,savings,2004-02-18
2569,2569,80,savings,2004-02-18
2570,2570,77,current,2010-05-19
2570,2570,77,current,2010-05-19
2571,2571,26,current,2001-11-13
2571,2571,26,current,2001-11-13
2572,2572,7,current,2022-09-04
2572,2572,7,current,2022-09-04
2573,2573,44,savings,2008-01-01
2573,2573,44,savings,2008-01-01
2574,2574,14,savings,1995-10-07
2574,2574,14,savings,1995-10-07
2575,2575,52,current,1995-03-20
2575,2575,52,current,1995-03-20
2576,2576,32,savings,2004-03-12
2576,2576,32,savings,2004-03-12
2577,2577,75,savings,2024-07-20
2577,2577,75,savings,2024-07-20
2578,2578,32,savings,1999-10-19
2578,2578,32,savings,1999-10-19
2579,2579,75,savings,2002-08-14
2579,2579,75,savings,2002-08-14
2580,2580,84,savings,2011-02-06
2580,2580,84,savings,2011-02-06
2581,2581,57,savings,2000-04-04
2581,2581,57,savings,2000-04-04
2582,2582,52,current,1998-09-16
2582,2582,52,current,1998-09-16
2583,2583,34,current,2019-08-16
2583,2583,34,current,2019-08-16
2584,2584,61,savings,1995-03-23
2584,2584,61,savings,1995-03-23
2585,2585,62,current,2008-10-19
2585,2585,62,current,2008-10-19
2586,2586,86,current,2010-02-08
2586,2586,86,current,2010-02-08
2587,2587,87,current,2010-08-16
2587,2587,87,current,2010-08-16
2588,2588,93,savings,2006-01-14
2588,2588,93,savings,2006-01-14
2589,2589,76,savings,2003-09-18
2589,2589,76,savings,2003-09-18
2590,2590,31,current,2013-09-23
2590,2590,31,current,2013-09-23
2591,2591,29,current,1995-06-23
2591,2591,29,current,1995-06-23
2592,2592,31,current,2015-03-07
2592,2592,31,current,2015-03-07
2593,2593,12,current,2000-11-21
2593,2593,12,current,2000-11-21
2594,2594,35,current,2014-02-03
2594,2594,35,current,2014-02-03
2595,2595,57,current,2023-06-15
2595,2595,57,current,2023-06-15
2596,2596,41,savings,2005-09-09
2596,2596,41,savings,2005-09-09
2597,2597,27,current,1995-04-28
2597,2597,27,current,1995-04-28
2598,2598,15,savings,2014-11-06
2598,2598,15,savings,2014-11-06
2599,2599,94,current,1996-08-18
2599,2599,94,current,1996-08-18
2600,2600,71,current,2015-01-08
2600,2600,71,current,2015-01-08
2601,2601,36,current,1995-09-21
2601,2601,36,current,1995-09-21
2602,2602,24,savings,2009-08-13
2602,2602,24,savings,2009-08-13
2603,2603,82,savings,2011-04-06
2603,2603,82,savings,2011-04-06
2604,2604,24,current,2022-01-19
2604,2604,24,current,2022-01-19
2605,2605,96,savings,2002-10-26
2605,2605,96,savings,2002-10-26
2606,2606,76,savings,2006-11-18
2606,2606,76,savings,2006-11-18
2607,2607,28,savings,2010-08-19
2607,2607,28,savings,2010-08-19
2608,2608,75,current,2015-07-23
2608,2608,75,current,2015-07-23
2609,2609,3,current,2020-05-11
2609,2609,3,current,2020-05-11
2610,2610,3,current,2019-02-22
2610,2610,3,current,2019-02-22
2611,2611,29,savings,2012-07-10
2611,2611,29,savings,2012-07-10
2612,2612,32,savings,2001-03-20
2612,2612,32,savings,2001-03-20
2613,2613,54,current,2017-11-16
2613,2613,54,current,2017-11-16
2614,2614,38,current,2006-04-16
2614,2614,38,current,2006-04-16
2615,2615,95,savings,2015-08-15
2615,2615,95,savings,2015-08-15
2616,2616,56,current,2011-10-27
2616,2616,56,current,2011-10-27
2617,2617,65,current,2021-07-27
2617,2617,65,current,2021-07-27
2618,2618,21,current,2016-05-27
2618,2618,21,current,2016-05-27
2619,2619,41,current,2015-07-27
2619,2619,41,current,2015-07-27
2620,2620,20,savings,2010-08-06
2620,2620,20,savings,2010-08-06
2621,2621,60,current,2006-10-06
2621,2621,60,current,2006-10-06
2622,2622,75,current,1996-10-03
2622,2622,75,current,1996-10-03
2623,2623,59,savings,2008-07-02
2623,2623,59,savings,2008-07-02
2624,2624,74,savings,2021-11-03
2624,2624,74,savings,2021-11-03
2625,2625,55,current,2018-05-26
2625,2625,55,current,2018-05-26
2626,2626,3,current,1999-11-06
2626,2626,3,current,1999-11-06
2627,2627,14,savings,2021-02-10
2627,2627,14,savings,2021-02-10
2628,2628,45,current,2024-01-02
2628,2628,45,current,2024-01-02
2629,2629,95,savings,2003-11-28
2629,2629,95,savings,2003-11-28
2630,2630,99,current,2003-06-27
2630,2630,99,current,2003-06-27
2631,2631,60,current,2024-10-10
2631,2631,60,current,2024-10-10
2632,2632,49,current,1996-07-13
2632,2632,49,current,1996-07-13
2633,2633,9,current,2014-06-02
2633,2633,9,current,2014-06-02
2634,2634,54,current,2023-01-02
2634,2634,54,current,2023-01-02
2635,2635,70,current,2024-01-23
2635,2635,70,current,2024-01-23
2636,2636,93,savings,2006-12-09
2636,2636,93,savings,2006-12-09
2637,2637,52,savings,2002-12-21
2637,2637,52,savings,2002-12-21
2638,2638,63,current,2003-03-02
2638,2638,63,current,2003-03-02
2639,2639,52,savings,1999-04-12
2639,2639,52,savings,1999-04-12
2640,2640,22,savings,2002-05-13
2640,2640,22,savings,2002-05-13
2641,2641,55,savings,2017-11-19
2641,2641,55,savings,2017-11-19
2642,2642,3,current,2022-07-19
2642,2642,3,current,2022-07-19
2643,2643,2,savings,2003-12-27
2643,2643,2,savings,2003-12-27
2644,2644,59,savings,2005-05-18
2644,2644,59,savings,2005-05-18
2645,2645,28,savings,2016-10-20
2645,2645,28,savings,2016-10-20
2646,2646,37,current,2007-11-07
2646,2646,37,current,2007-11-07
2647,2647,69,current,2023-05-07
2647,2647,69,current,2023-05-07
2648,2648,9,savings,2014-10-15
2648,2648,9,savings,2014-10-15
2649,2649,62,current,2022-06-28
2649,2649,62,current,2022-06-28
2650,2650,32,current,2006-09-12
2650,2650,32,current,2006-09-12
2651,2651,81,current,2019-05-05
2651,2651,81,current,2019-05-05
2652,2652,75,current,1998-12-13
2652,2652,75,current,1998-12-13
2653,2653,35,savings,2014-10-27
2653,2653,35,savings,2014-10-27
2654,2654,47,current,1999-08-24
2654,2654,47,current,1999-08-24
2655,2655,18,savings,2001-06-11
2655,2655,18,savings,2001-06-11
2656,2656,36,savings,2002-05-08
2656,2656,36,savings,2002-05-08
2657,2657,19,current,2023-07-02
2657,2657,19,current,2023-07-02
2658,2658,25,current,2010-08-01
2658,2658,25,current,2010-08-01
2659,2659,46,current,1995-03-20
2659,2659,46,current,1995-03-20
2660,2660,60,savings,2015-04-05
2660,2660,60,savings,2015-04-05
2661,2661,95,current,2023-10-11
2661,2661,95,current,2023-10-11
2662,2662,23,current,2008-09-09
2662,2662,23,current,2008-09-09
2663,2663,78,current,2013-10-19
2663,2663,78,current,2013-10-19
2664,2664,27,savings,2010-12-23
2664,2664,27,savings,2010-12-23
2665,2665,35,current,1998-03-08
2665,2665,35,current,1998-03-08
2666,2666,77,savings,2000-06-19
2666,2666,77,savings,2000-06-19
2667,2667,55,current,2020-02-06
2667,2667,55,current,2020-02-06
2668,2668,36,current,2001-12-10
2668,2668,36,current,2001-12-10
2669,2669,88,current,1995-11-17
2669,2669,88,current,1995-11-17
2670,2670,97,current,2021-12-25
2670,2670,97,current,2021-12-25
2671,2671,71,savings,2004-05-21
2671,2671,71,savings,2004-05-21
2672,2672,9,savings,2012-10-02
2672,2672,9,savings,2012-10-02
2673,2673,21,savings,2009-06-22
2673,2673,21,savings,2009-06-22
2674,2674,32,savings,2003-08-04
2674,2674,32,savings,2003-08-04
2675,2675,66,current,1999-10-24
2675,2675,66,current,1999-10-24
2676,2676,44,savings,2005-07-08
2676,2676,44,savings,2005-07-08
2677,2677,89,current,2002-07-22
2677,2677,89,current,2002-07-22
2678,2678,65,savings,2006-07-26
2678,2678,65,savings,2006-07-26
2679,2679,75,savings,2006-11-24
2679,2679,75,savings,2006-11-24
2680,2680,80,current,2017-06-08
2680,2680,80,current,2017-06-08
2681,2681,87,current,2001-11-24
2681,2681,87,current,2001-11-24
2682,2682,15,current,2023-04-20
2682,2682,15,current,2023-04-20
2683,2683,27,savings,1999-01-02
2683,2683,27,savings,1999-01-02
2684,2684,16,savings,2018-02-05
2684,2684,16,savings,2018-02-05
2685,2685,46,current,2014-03-08
2685,2685,46,current,2014-03-08
2686,2686,97,savings,2016-08-18
2686,2686,97,savings,2016-08-18
2687,2687,72,current,2012-11-24
2687,2687,72,current,2012-11-24
2688,2688,48,current,2009-11-23
2688,2688,48,current,2009-11-23
2689,2689,65,current,1996-01-28
2689,2689,65,current,1996-01-28
2690,2690,19,savings,2012-05-26
2690,2690,19,savings,2012-05-26
2691,2691,90,current,2008-05-07
2691,2691,90,current,2008-05-07
2692,2692,37,current,2021-11-13
2692,2692,37,current,2021-11-13
2693,2693,58,current,2018-01-15
2693,2693,58,current,2018-01-15
2694,2694,55,savings,2006-04-10
2694,2694,55,savings,2006-04-10
2695,2695,53,savings,2010-07-09
2695,2695,53,savings,2010-07-09
2696,2696,47,current,2011-12-08
2696,2696,47,current,2011-12-08
2697,2697,3,savings,2023-11-14
2697,2697,3,savings,2023-11-14
2698,2698,88,savings,2016-09-01
2698,2698,88,savings,2016-09-01
2699,2699,86,savings,2002-12-09
2699,2699,86,savings,2002-12-09
2700,2700,62,savings,2006-05-20
2700,2700,62,savings,2006-05-20
2701,2701,1,savings,2021-03-25
2701,2701,1,savings,2021-03-25
2702,2702,39,savings,2001-10-26
2702,2702,39,savings,2001-10-26
2703,2703,73,savings,1995-02-19
2703,2703,73,savings,1995-02-19
2704,2704,33,current,2003-04-02
2704,2704,33,current,2003-04-02
2705,2705,23,savings,2022-09-13
2705,2705,23,savings,2022-09-13
2706,2706,34,current,2016-05-01
2706,2706,34,current,2016-05-01
2707,2707,49,current,2009-12-21
2707,2707,49,current,2009-12-21
2708,2708,49,savings,2017-07-03
2708,2708,49,savings,2017-07-03
2709,2709,99,current,1996-02-19
2709,2709,99,current,1996-02-19
2710,2710,49,current,2010-08-05
2710,2710,49,current,2010-08-05
2711,2711,10,current,2021-11-25
2711,2711,10,current,2021-11-25
2712,2712,96,current,2020-09-28
2712,2712,96,current,2020-09-28
2713,2713,66,savings,2017-03-15
2713,2713,66,savings,2017-03-15
2714,2714,71,savings,2002-08-22
2714,2714,71,savings,2002-08-22
2715,2715,88,current,2005-01-14
2715,2715,88,current,2005-01-14
2716,2716,67,current,2014-12-02
2716,2716,67,current,2014-12-02
2717,2717,76,current,2007-01-02
2717,2717,76,current,2007-01-02
2718,2718,39,savings,2011-05-20
2718,2718,39,savings,2011-05-20
2719,2719,42,current,2019-04-11
2719,2719,42,current,2019-04-11
2720,2720,91,savings,2004-12-12
2720,2720,91,savings,2004-12-12
2721,2721,1,savings,2005-07-25
2721,2721,1,savings,2005-07-25
2722,2722,46,current,2015-05-09
2722,2722,46,current,2015-05-09
2723,2723,36,current,2018-12-18
2723,2723,36,current,2018-12-18
2724,2724,96,savings,2016-12-21
2724,2724,96,savings,2016-12-21
2725,2725,91,current,1998-06-01
2725,2725,91,current,1998-06-01
2726,2726,44,current,2001-04-19
2726,2726,44,current,2001-04-19
2727,2727,31,current,2018-09-04
2727,2727,31,current,2018-09-04
2728,2728,97,savings,2013-07-19
2728,2728,97,savings,2013-07-19
2729,2729,58,current,1998-04-18
2729,2729,58,current,1998-04-18
2730,2730,96,savings,2014-08-10
2730,2730,96,savings,2014-08-10
2731,2731,4,current,2024-04-25
2731,2731,4,current,2024-04-25
2732,2732,53,savings,2003-11-02
2732,2732,53,savings,2003-11-02
2733,2733,89,savings,2007-05-08
2733,2733,89,savings,2007-05-08
2734,2734,93,current,2009-07-26
2734,2734,93,current,2009-07-26
2735,2735,57,savings,2014-10-11
2735,2735,57,savings,2014-10-11
2736,2736,73,current,2004-01-26
2736,2736,73,current,2004-01-26
2737,2737,78,current,2012-02-26
2737,2737,78,current,2012-02-26
2738,2738,50,current,2012-06-27
2738,2738,50,current,2012-06-27
2739,2739,5,current,2016-09-07
2739,2739,5,current,2016-09-07
2740,2740,52,current,2016-06-14
2740,2740,52,current,2016-06-14
2741,2741,17,current,2021-08-08
2741,2741,17,current,2021-08-08
2742,2742,32,savings,1996-03-01
2742,2742,32,savings,1996-03-01
2743,2743,6,savings,2010-11-09
2743,2743,6,savings,2010-11-09
2744,2744,69,current,2003-01-16
2744,2744,69,current,2003-01-16
2745,2745,93,savings,2012-09-19
2745,2745,93,savings,2012-09-19
2746,2746,92,current,1996-12-20
2746,2746,92,current,1996-12-20
2747,2747,61,current,2012-11-16
2747,2747,61,current,2012-11-16
2748,2748,10,savings,2005-06-18
2748,2748,10,savings,2005-06-18
2749,2749,23,savings,2022-04-09
2749,2749,23,savings,2022-04-09
2750,2750,53,current,1996-12-24
2750,2750,53,current,1996-12-24
2751,2751,61,current,1998-03-23
2751,2751,61,current,1998-03-23
2752,2752,19,current,2014-08-18
2752,2752,19,current,2014-08-18
2753,2753,4,current,2000-04-22
2753,2753,4,current,2000-04-22
2754,2754,46,savings,2002-12-05
2754,2754,46,savings,2002-12-05
2755,2755,32,savings,2001-08-21
2755,2755,32,savings,2001-08-21
2756,2756,84,current,2021-05-16
2756,2756,84,current,2021-05-16
2757,2757,46,savings,1997-01-09
2757,2757,46,savings,1997-01-09
2758,2758,62,savings,2003-07-07
2758,2758,62,savings,2003-07-07
2759,2759,92,savings,2018-01-05
2759,2759,92,savings,2018-01-05
2760,2760,54,savings,2013-04-02
2760,2760,54,savings,2013-04-02
2761,2761,87,current,2021-06-22
2761,2761,87,current,2021-06-22
2762,2762,67,current,2016-11-11
2762,2762,67,current,2016-11-11
2763,2763,24,current,2021-04-24
2763,2763,24,current,2021-04-24
2764,2764,66,savings,1995-12-22
2764,2764,66,savings,1995-12-22
2765,2765,18,savings,2017-08-15
2765,2765,18,savings,2017-08-15
2766,2766,96,current,2023-01-12
2766,2766,96,current,2023-01-12
2767,2767,48,current,2005-03-12
2767,2767,48,current,2005-03-12
2768,2768,46,current,2023-06-01
2768,2768,46,current,2023-06-01
2769,2769,48,current,2003-08-01
2769,2769,48,current,2003-08-01
2770,2770,62,savings,2004-05-09
2770,2770,62,savings,2004-05-09
2771,2771,94,current,2024-09-22
2771,2771,94,current,2024-09-22
2772,2772,27,current,1996-09-28
2772,2772,27,current,1996-09-28
2773,2773,62,current,2019-05-21
2773,2773,62,current,2019-05-21
2774,2774,78,savings,2021-12-08
2774,2774,78,savings,2021-12-08
2775,2775,65,savings,2022-04-07
2775,2775,65,savings,2022-04-07
2776,2776,52,current,1995-09-22
2776,2776,52,current,1995-09-22
2777,2777,1,savings,1998-02-22
2777,2777,1,savings,1998-02-22
2778,2778,50,savings,2001-11-07
2778,2778,50,savings,2001-11-07
2779,2779,40,current,2021-08-07
2779,2779,40,current,2021-08-07
2780,2780,72,current,2012-04-02
2780,2780,72,current,2012-04-02
2781,2781,17,savings,1996-08-22
2781,2781,17,savings,1996-08-22
2782,2782,1,current,2008-06-21
2782,2782,1,current,2008-06-21
2783,2783,78,savings,2017-08-18
2783,2783,78,savings,2017-08-18
2784,2784,77,savings,2018-03-07
2784,2784,77,savings,2018-03-07
2785,2785,30,savings,1995-01-21
2785,2785,30,savings,1995-01-21
2786,2786,77,savings,2016-11-24
2786,2786,77,savings,2016-11-24
2787,2787,67,current,2021-06-27
2787,2787,67,current,2021-06-27
2788,2788,22,current,2012-03-23
2788,2788,22,current,2012-03-23
2789,2789,35,current,2003-10-13
2789,2789,35,current,2003-10-13
2790,2790,56,current,1996-09-03
2790,2790,56,current,1996-09-03
2791,2791,14,savings,2006-01-28
2791,2791,14,savings,2006-01-28
2792,2792,45,savings,2013-11-15
2792,2792,45,savings,2013-11-15
2793,2793,86,savings,2018-09-28
2793,2793,86,savings,2018-09-28
2794,2794,33,savings,2010-10-03
2794,2794,33,savings,2010-10-03
2795,2795,12,current,2002-03-02
2795,2795,12,current,2002-03-02
2796,2796,24,savings,1995-09-26
2796,2796,24,savings,1995-09-26
2797,2797,69,savings,1998-07-21
2797,2797,69,savings,1998-07-21
2798,2798,57,current,2004-04-02
2798,2798,57,current,2004-04-02
2799,2799,9,current,2003-11-28
2799,2799,9,current,2003-11-28
2800,2800,2,savings,2009-08-07
2800,2800,2,savings,2009-08-07
2801,2801,59,savings,2020-10-18
2801,2801,59,savings,2020-10-18
2802,2802,95,current,2009-12-26
2802,2802,95,current,2009-12-26
2803,2803,29,current,2019-02-07
2803,2803,29,current,2019-02-07
2804,2804,93,current,2017-12-27
2804,2804,93,current,2017-12-27
2805,2805,55,savings,2016-12-11
2805,2805,55,savings,2016-12-11
2806,2806,94,savings,2004-05-07
2806,2806,94,savings,2004-05-07
2807,2807,22,savings,1996-09-20
2807,2807,22,savings,1996-09-20
2808,2808,85,current,2006-04-07
2808,2808,85,current,2006-04-07
2809,2809,49,current,2023-06-17
2809,2809,49,current,2023-06-17
2810,2810,12,current,2019-05-08
2810,2810,12,current,2019-05-08
2811,2811,71,savings,2022-05-17
2811,2811,71,savings,2022-05-17
2812,2812,89,savings,2024-01-14
2812,2812,89,savings,2024-01-14
2813,2813,8,current,2013-02-07
2813,2813,8,current,2013-02-07
2814,2814,97,current,2013-05-24
2814,2814,97,current,2013-05-24
2815,2815,16,current,2003-01-03
2815,2815,16,current,2003-01-03
2816,2816,40,savings,2003-04-24
2816,2816,40,savings,2003-04-24
2817,2817,45,savings,1997-02-17
2817,2817,45,savings,1997-02-17
2818,2818,64,current,2003-10-09
2818,2818,64,current,2003-10-09
2819,2819,63,current,1998-03-14
2819,2819,63,current,1998-03-14
2820,2820,51,savings,2006-09-06
2820,2820,51,savings,2006-09-06
2821,2821,10,current,2012-10-06
2821,2821,10,current,2012-10-06
2822,2822,76,current,2005-04-01
2822,2822,76,current,2005-04-01
2823,2823,86,current,2000-11-16
2823,2823,86,current,2000-11-16
2824,2824,71,savings,2021-06-17
2824,2824,71,savings,2021-06-17
2825,2825,45,savings,2023-02-24
2825,2825,45,savings,2023-02-24
2826,2826,85,savings,2007-11-14
2826,2826,85,savings,2007-11-14
2827,2827,56,savings,2004-12-01
2827,2827,56,savings,2004-12-01
2828,2828,86,savings,2006-04-23
2828,2828,86,savings,2006-04-23
2829,2829,73,savings,2004-02-08
2829,2829,73,savings,2004-02-08
2830,2830,84,savings,2022-04-22
2830,2830,84,savings,2022-04-22
2831,2831,13,current,2000-01-26
2831,2831,13,current,2000-01-26
2832,2832,64,current,1999-11-02
2832,2832,64,current,1999-11-02
2833,2833,88,savings,1995-05-17
2833,2833,88,savings,1995-05-17
2834,2834,30,current,2014-02-07
2834,2834,30,current,2014-02-07
2835,2835,52,savings,2010-10-09
2835,2835,52,savings,2010-10-09
2836,2836,54,savings,2000-10-19
2836,2836,54,savings,2000-10-19
2837,2837,57,savings,2015-07-24
2837,2837,57,savings,2015-07-24
2838,2838,18,current,2018-11-12
2838,2838,18,current,2018-11-12
2839,2839,25,savings,2014-01-02
2839,2839,25,savings,2014-01-02
2840,2840,53,current,2021-07-28
2840,2840,53,current,2021-07-28
2841,2841,20,savings,2024-12-09
2841,2841,20,savings,2024-12-09
2842,2842,11,current,2008-05-25
2842,2842,11,current,2008-05-25
2843,2843,40,savings,2017-10-14
2843,2843,40,savings,2017-10-14
2844,2844,98,current,2010-01-15
2844,2844,98,current,2010-01-15
2845,2845,23,savings,2004-03-08
2845,2845,23,savings,2004-03-08
2846,2846,90,current,2006-03-23
2846,2846,90,current,2006-03-23
2847,2847,87,current,2015-05-22
2847,2847,87,current,2015-05-22
2848,2848,42,current,1996-09-07
2848,2848,42,current,1996-09-07
2849,2849,47,savings,2000-02-22
2849,2849,47,savings,2000-02-22
2850,2850,56,current,1995-12-01
2850,2850,56,current,1995-12-01
2851,2851,33,savings,2004-12-01
2851,2851,33,savings,2004-12-01
2852,2852,89,savings,2002-05-21
2852,2852,89,savings,2002-05-21
2853,2853,98,current,2005-11-27
2853,2853,98,current,2005-11-27
2854,2854,26,current,2016-05-04
2854,2854,26,current,2016-05-04
2855,2855,69,current,1996-02-22
2855,2855,69,current,1996-02-22
2856,2856,29,current,2021-08-09
2856,2856,29,current,2021-08-09
2857,2857,94,savings,2006-11-13
2857,2857,94,savings,2006-11-13
2858,2858,60,current,2006-06-22
2858,2858,60,current,2006-06-22
2859,2859,91,current,1998-08-02
2859,2859,91,current,1998-08-02
2860,2860,37,savings,2006-02-22
2860,2860,37,savings,2006-02-22
2861,2861,25,current,2020-06-25
2861,2861,25,current,2020-06-25
2862,2862,74,savings,1999-05-04
2862,2862,74,savings,1999-05-04
2863,2863,44,current,1996-05-15
2863,2863,44,current,1996-05-15
2864,2864,34,current,2000-11-26
2864,2864,34,current,2000-11-26
2865,2865,12,current,2021-10-24
2865,2865,12,current,2021-10-24
2866,2866,93,current,2013-10-08
2866,2866,93,current,2013-10-08
2867,2867,39,savings,2012-04-25
2867,2867,39,savings,2012-04-25
2868,2868,19,current,2009-08-06
2868,2868,19,current,2009-08-06
2869,2869,19,savings,2012-06-23
2869,2869,19,savings,2012-06-23
2870,2870,29,savings,2012-01-20
2870,2870,29,savings,2012-01-20
2871,2871,66,current,2004-12-04
2871,2871,66,current,2004-12-04
2872,2872,90,current,2008-10-27
2872,2872,90,current,2008-10-27
2873,2873,98,current,2021-07-15
2873,2873,98,current,2021-07-15
2874,2874,94,current,2006-07-14
2874,2874,94,current,2006-07-14
2875,2875,76,current,2014-04-11
2875,2875,76,current,2014-04-11
2876,2876,20,savings,2010-08-16
2876,2876,20,savings,2010-08-16
2877,2877,57,savings,2007-01-09
2877,2877,57,savings,2007-01-09
2878,2878,97,current,2007-06-27
2878,2878,97,current,2007-06-27
2879,2879,9,current,2014-09-02
2879,2879,9,current,2014-09-02
2880,2880,2,savings,2020-03-19
2880,2880,2,savings,2020-03-19
2881,2881,28,savings,2017-12-09
2881,2881,28,savings,2017-12-09
2882,2882,34,current,2022-05-07
2882,2882,34,current,2022-05-07
2883,2883,21,savings,2024-08-01
2883,2883,21,savings,2024-08-01
2884,2884,83,current,2019-05-28
2884,2884,83,current,2019-05-28
2885,2885,78,savings,2005-11-23
2885,2885,78,savings,2005-11-23
2886,2886,81,current,1998-06-12
2886,2886,81,current,1998-06-12
2887,2887,56,current,2000-05-18
2887,2887,56,current,2000-05-18
2888,2888,5,current,1996-12-09
2888,2888,5,current,1996-12-09
2889,2889,85,savings,2001-03-09
2889,2889,85,savings,2001-03-09
2890,2890,22,savings,1995-06-23
2890,2890,22,savings,1995-06-23
2891,2891,59,savings,2020-09-15
2891,2891,59,savings,2020-09-15
2892,2892,40,savings,1998-05-12
2892,2892,40,savings,1998-05-12
2893,2893,84,current,2019-06-21
2893,2893,84,current,2019-06-21
2894,2894,92,current,1997-03-14
2894,2894,92,current,1997-03-14
2895,2895,63,savings,2007-06-07
2895,2895,63,savings,2007-06-07
2896,2896,32,savings,2001-11-20
2896,2896,32,savings,2001-11-20
2897,2897,45,current,2017-08-08
2897,2897,45,current,2017-08-08
2898,2898,83,current,2000-12-13
2898,2898,83,current,2000-12-13
2899,2899,92,savings,2004-06-23
2899,2899,92,savings,2004-06-23
2900,2900,87,savings,2007-02-01
2900,2900,87,savings,2007-02-01
2901,2901,33,savings,2003-08-12
2901,2901,33,savings,2003-08-12
2902,2902,82,current,2003-01-19
2902,2902,82,current,2003-01-19
2903,2903,35,current,2015-10-16
2903,2903,35,current,2015-10-16
2904,2904,46,current,2008-12-17
2904,2904,46,current,2008-12-17
2905,2905,36,current,2012-04-10
2905,2905,36,current,2012-04-10
2906,2906,62,savings,2018-08-12
2906,2906,62,savings,2018-08-12
2907,2907,83,current,2010-07-18
2907,2907,83,current,2010-07-18
2908,2908,90,savings,2008-11-28
2908,2908,90,savings,2008-11-28
2909,2909,26,current,2007-06-08
2909,2909,26,current,2007-06-08
2910,2910,7,savings,2002-04-13
2910,2910,7,savings,2002-04-13
2911,2911,87,savings,1996-08-14
2911,2911,87,savings,1996-08-14
2912,2912,5,current,2019-01-04
2912,2912,5,current,2019-01-04
2913,2913,87,savings,1997-09-22
2913,2913,87,savings,1997-09-22
2914,2914,32,savings,1995-01-03
2914,2914,32,savings,1995-01-03
2915,2915,79,current,1995-12-11
2915,2915,79,current,1995-12-11
2916,2916,91,savings,2002-09-14
2916,2916,91,savings,2002-09-14
2917,2917,81,current,2017-10-18
2917,2917,81,current,2017-10-18
2918,2918,84,current,1997-12-22
2918,2918,84,current,1997-12-22
2919,2919,57,current,2008-08-08
2919,2919,57,current,2008-08-08
2920,2920,80,savings,2007-02-07
2920,2920,80,savings,2007-02-07
2921,2921,62,savings,2015-07-27
2921,2921,62,savings,2015-07-27
2922,2922,28,current,2002-07-01
2922,2922,28,current,2002-07-01
2923,2923,95,current,2021-12-02
2923,2923,95,current,2021-12-02
2924,2924,80,savings,2004-09-04
2924,2924,80,savings,2004-09-04
2925,2925,78,current,2011-05-12
2925,2925,78,current,2011-05-12
2926,2926,74,current,2021-08-19
2926,2926,74,current,2021-08-19
2927,2927,66,current,2008-09-04
2927,2927,66,current,2008-09-04
2928,2928,97,savings,1995-12-19
2928,2928,97,savings,1995-12-19
2929,2929,41,savings,2008-12-23
2929,2929,41,savings,2008-12-23
2930,2930,86,savings,2015-06-19
2930,2930,86,savings,2015-06-19
2931,2931,66,current,2010-11-23
2931,2931,66,current,2010-11-23
2932,2932,64,current,2007-04-06
2932,2932,64,current,2007-04-06
2933,2933,7,current,2018-01-01
2933,2933,7,current,2018-01-01
2934,2934,41,current,1997-12-25
2934,2934,41,current,1997-12-25
2935,2935,45,savings,2003-02-10
2935,2935,45,savings,2003-02-10
2936,2936,44,savings,2006-09-07
2936,2936,44,savings,2006-09-07
2937,2937,30,current,2018-12-28
2937,2937,30,current,2018-12-28
2938,2938,38,savings,2020-05-10
2938,2938,38,savings,2020-05-10
2939,2939,39,current,2000-10-07
2939,2939,39,current,2000-10-07
2940,2940,19,current,2003-05-03
2940,2940,19,current,2003-05-03
2941,2941,47,savings,2007-10-17
2941,2941,47,savings,2007-10-17
2942,2942,38,savings,2011-02-07
2942,2942,38,savings,2011-02-07
2943,2943,17,current,1995-08-14
2943,2943,17,current,1995-08-14
2944,2944,74,current,1996-11-18
2944,2944,74,current,1996-11-18
2945,2945,79,savings,2012-01-25
2945,2945,79,savings,2012-01-25
2946,2946,69,savings,2024-10-15
2946,2946,69,savings,2024-10-15
2947,2947,99,savings,1998-10-09
2947,2947,99,savings,1998-10-09
2948,2948,4,current,2015-08-20
2948,2948,4,current,2015-08-20
2949,2949,35,savings,2017-07-28
2949,2949,35,savings,2017-07-28
2950,2950,1,savings,2024-08-11
2950,2950,1,savings,2024-08-11
2951,2951,81,savings,2006-07-05
